subject,label,anomaly_score,model,window_start_sec
S14,1,0.027815131,autoencoder,100.0
S14,1,0.04059645,autoencoder,110.0
S14,1,0.049997944,autoencoder,120.0
S14,1,0.037073527,autoencoder,130.0
S14,1,0.03340717,autoencoder,140.0
S14,1,0.039660383,autoencoder,150.0
S14,1,0.036774844,autoencoder,160.0
S14,1,0.026565492,autoencoder,170.0
S14,1,0.02991034,autoencoder,180.0
S14,1,0.026592458,autoencoder,190.0
S14,1,0.028653363,autoencoder,200.0
S14,1,0.02260921,autoencoder,210.0
S14,1,0.022728942,autoencoder,220.0
S14,1,0.024542198,autoencoder,230.0
S14,1,0.026679331,autoencoder,240.0
S14,1,0.027474886,autoencoder,250.0
S14,1,0.030403756,autoencoder,260.0
S14,1,0.020250617,autoencoder,270.0
S14,1,0.020755053,autoencoder,280.0
S14,1,0.022032976,autoencoder,290.0
S14,1,0.027787007,autoencoder,300.0
S14,1,0.036941607,autoencoder,310.0
S14,1,0.042266954,autoencoder,320.0
S14,1,0.04331739,autoencoder,330.0
S14,1,0.042133052,autoencoder,340.0
S14,1,0.039667916,autoencoder,350.0
S14,1,0.028303584,autoencoder,360.0
S14,1,0.023253368,autoencoder,370.0
S14,1,0.021675518,autoencoder,380.0
S14,1,0.024113983,autoencoder,390.0
S14,1,0.015324119,autoencoder,400.0
S14,1,0.015173927,autoencoder,410.0
S14,1,0.0131947845,autoencoder,420.0
S14,1,0.014397998,autoencoder,430.0
S14,1,0.01426706,autoencoder,440.0
S14,1,0.036121275,autoencoder,450.0
S14,1,0.017531356,autoencoder,460.0
S14,1,0.017115384,autoencoder,470.0
S14,1,0.015713455,autoencoder,480.0
S14,1,0.018463342,autoencoder,490.0
S14,1,0.01416581,autoencoder,500.0
S14,1,0.029395342,autoencoder,510.0
S14,1,0.0075943004,autoencoder,520.0
S14,1,0.008421108,autoencoder,530.0
S14,1,0.0067290277,autoencoder,540.0
S14,1,0.009929917,autoencoder,550.0
S14,1,0.00795669,autoencoder,560.0
S14,1,0.0063863713,autoencoder,570.0
S14,1,0.00667217,autoencoder,580.0
S14,1,0.0056245285,autoencoder,590.0
S14,1,0.008579165,autoencoder,600.0
S14,1,0.012851541,autoencoder,610.0
S15,0,0.00779062,autoencoder,0.0
S15,0,0.0065514096,autoencoder,10.0
S15,0,0.006680127,autoencoder,20.0
S15,0,0.009039541,autoencoder,30.0
S15,0,0.0084516145,autoencoder,40.0
S15,0,0.011549611,autoencoder,50.0
S15,0,0.009958244,autoencoder,60.0
S15,0,0.016495802,autoencoder,70.0
S15,0,0.0182432,autoencoder,80.0
S15,0,0.020489387,autoencoder,90.0
S15,0,0.020914659,autoencoder,100.0
S15,0,0.020733494,autoencoder,110.0
S15,0,0.018474037,autoencoder,120.0
S15,0,0.014638989,autoencoder,130.0
S15,0,0.024239695,autoencoder,140.0
S15,0,0.02130579,autoencoder,150.0
S15,0,0.019096546,autoencoder,160.0
S15,0,0.007156821,autoencoder,170.0
S15,0,0.008624551,autoencoder,180.0
S15,0,0.010902208,autoencoder,190.0
S15,0,0.009404796,autoencoder,200.0
S15,0,0.007928287,autoencoder,210.0
S15,0,0.008134429,autoencoder,220.0
S15,0,0.008408473,autoencoder,230.0
S15,0,0.007586517,autoencoder,240.0
S15,0,0.0048920256,autoencoder,250.0
S15,0,0.0075530256,autoencoder,260.0
S15,0,0.012186331,autoencoder,270.0
S15,0,0.012975891,autoencoder,280.0
S15,0,0.009720873,autoencoder,290.0
S15,0,0.012685525,autoencoder,300.0
S15,0,0.012198735,autoencoder,310.0
S15,0,0.011695895,autoencoder,320.0
S15,0,0.015151642,autoencoder,330.0
S15,0,0.018905524,autoencoder,340.0
S15,0,0.0141618615,autoencoder,350.0
S15,0,0.004600408,autoencoder,360.0
S15,0,0.0059731663,autoencoder,370.0
S15,0,0.007717211,autoencoder,380.0
S15,0,0.008356695,autoencoder,390.0
S15,0,0.011816653,autoencoder,400.0
S15,0,0.005945796,autoencoder,410.0
S15,0,0.00539132,autoencoder,420.0
S15,0,0.0044111814,autoencoder,430.0
S15,0,0.004303208,autoencoder,440.0
S15,0,0.0049394914,autoencoder,450.0
S15,0,0.004449746,autoencoder,460.0
S15,0,0.0055669467,autoencoder,470.0
S15,0,0.00565666,autoencoder,480.0
S15,0,0.007158404,autoencoder,490.0
S15,0,0.007429602,autoencoder,500.0
S15,0,0.007864559,autoencoder,510.0
S15,0,0.009115122,autoencoder,520.0
S15,0,0.0098719625,autoencoder,530.0
S15,0,0.009306128,autoencoder,540.0
S15,0,0.00783898,autoencoder,550.0
S15,0,0.008108997,autoencoder,560.0
S15,0,0.00846479,autoencoder,570.0
S15,0,0.009776636,autoencoder,580.0
S15,0,0.010108415,autoencoder,590.0
S15,0,0.0039691934,autoencoder,600.0
S15,0,0.0043761707,autoencoder,610.0
S15,0,0.004276874,autoencoder,620.0
S15,0,0.0035214962,autoencoder,630.0
S15,0,0.0044188765,autoencoder,640.0
S15,0,0.006367558,autoencoder,650.0
S15,0,0.004982114,autoencoder,660.0
S15,0,0.004113523,autoencoder,670.0
S15,0,0.0034930527,autoencoder,680.0
S15,0,0.0054484108,autoencoder,690.0
S15,0,0.008953764,autoencoder,700.0
S15,0,0.011059642,autoencoder,710.0
S15,0,0.008482967,autoencoder,720.0
S15,0,0.007717783,autoencoder,730.0
S15,0,0.007468238,autoencoder,740.0
S15,0,0.0073825493,autoencoder,750.0
S15,0,0.0051221694,autoencoder,760.0
S15,0,0.0050181327,autoencoder,770.0
S15,0,0.004290787,autoencoder,780.0
S15,0,0.0041854423,autoencoder,790.0
S15,0,0.0040714885,autoencoder,800.0
S15,0,0.0062260455,autoencoder,810.0
S15,0,0.0064620753,autoencoder,820.0
S15,0,0.00854847,autoencoder,830.0
S15,0,0.0068260035,autoencoder,840.0
S15,0,0.0061146207,autoencoder,850.0
S15,0,0.005772824,autoencoder,860.0
S15,0,0.006310822,autoencoder,870.0
S15,0,0.0077049215,autoencoder,880.0
S15,0,0.008084695,autoencoder,890.0
S15,0,0.014391077,autoencoder,900.0
S15,0,0.018053802,autoencoder,910.0
S15,0,0.015308306,autoencoder,920.0
S15,0,0.01440657,autoencoder,930.0
S15,0,0.012187175,autoencoder,940.0
S15,0,0.012605853,autoencoder,950.0
S15,0,0.011855684,autoencoder,960.0
S15,0,0.0091744475,autoencoder,970.0
S15,0,0.0058564567,autoencoder,980.0
S15,0,0.013386873,autoencoder,990.0
S15,0,0.009407335,autoencoder,1000.0
S15,0,0.0068961247,autoencoder,1010.0
S15,0,0.0054889023,autoencoder,1020.0
S15,0,0.0063195745,autoencoder,1030.0
S15,0,0.009809554,autoencoder,1040.0
S15,0,0.005911457,autoencoder,1050.0
S15,0,0.005432446,autoencoder,1060.0
S15,0,0.0060890377,autoencoder,1070.0
S15,0,0.005457017,autoencoder,1080.0
S15,0,0.0039042684,autoencoder,1090.0
S15,0,0.0064912834,autoencoder,1100.0
S15,0,0.0064216466,autoencoder,1110.0
S15,1,0.06488708,autoencoder,0.0
S15,1,0.061043575,autoencoder,10.0
S15,1,0.06648634,autoencoder,20.0
S15,1,0.08008323,autoencoder,30.0
S15,1,0.08011113,autoencoder,40.0
S15,1,0.08059132,autoencoder,50.0
S15,1,0.050310418,autoencoder,60.0
S15,1,0.055508707,autoencoder,70.0
S15,1,0.0614953,autoencoder,80.0
S15,1,0.05470231,autoencoder,90.0
S15,1,0.051413476,autoencoder,100.0
S15,1,0.045275066,autoencoder,110.0
S15,1,0.047379036,autoencoder,120.0
S15,1,0.030766562,autoencoder,130.0
S15,1,0.02447412,autoencoder,140.0
S15,1,0.025059387,autoencoder,150.0
S15,1,0.029678248,autoencoder,160.0
S15,1,0.04640464,autoencoder,170.0
S15,1,0.044821676,autoencoder,180.0
S15,1,0.05906159,autoencoder,190.0
S15,1,0.092488326,autoencoder,200.0
S15,1,0.0875375,autoencoder,210.0
S15,1,0.08241315,autoencoder,220.0
S15,1,0.059591766,autoencoder,230.0
S15,1,0.06723011,autoencoder,240.0
S15,1,0.05408758,autoencoder,250.0
S15,1,0.045523807,autoencoder,260.0
S15,1,0.043503538,autoencoder,270.0
S15,1,0.044725794,autoencoder,280.0
S15,1,0.03825047,autoencoder,290.0
S15,1,0.027390473,autoencoder,300.0
S15,1,0.012145662,autoencoder,310.0
S15,1,0.011887513,autoencoder,320.0
S15,1,0.01285541,autoencoder,330.0
S15,1,0.008804948,autoencoder,340.0
S15,1,0.009525174,autoencoder,350.0
S15,1,0.007910587,autoencoder,360.0
S15,1,0.015701866,autoencoder,370.0
S15,1,0.014143464,autoencoder,380.0
S15,1,0.014293183,autoencoder,390.0
S15,1,0.0128658535,autoencoder,400.0
S15,1,0.012862776,autoencoder,410.0
S15,1,0.012717508,autoencoder,420.0
S15,1,0.011479062,autoencoder,430.0
S15,1,0.006987408,autoencoder,440.0
S15,1,0.007606073,autoencoder,450.0
S15,1,0.010675875,autoencoder,460.0
S15,1,0.009718242,autoencoder,470.0
S15,1,0.00937252,autoencoder,480.0
S15,1,0.011457276,autoencoder,490.0
S15,1,0.021193719,autoencoder,500.0
S15,1,0.02317454,autoencoder,510.0
S15,1,0.022769673,autoencoder,520.0
S15,1,0.020303456,autoencoder,530.0
S15,1,0.020778155,autoencoder,540.0
S15,1,0.021156227,autoencoder,550.0
S15,1,0.0172645,autoencoder,560.0
S15,1,0.01894436,autoencoder,570.0
S15,1,0.009974361,autoencoder,580.0
S15,1,0.0112768235,autoencoder,590.0
S15,1,0.0107619725,autoencoder,600.0
S15,1,0.010450737,autoencoder,610.0
S15,1,0.009335431,autoencoder,620.0
S16,0,0.008433684,autoencoder,0.0
S16,0,0.0071631535,autoencoder,10.0
S16,0,0.006344583,autoencoder,20.0
S16,0,0.0062496793,autoencoder,30.0
S16,0,0.0054039564,autoencoder,40.0
S16,0,0.005996916,autoencoder,50.0
S16,0,0.005039076,autoencoder,60.0
S16,0,0.0055806027,autoencoder,70.0
S16,0,0.006915413,autoencoder,80.0
S16,0,0.0043349075,autoencoder,90.0
S16,0,0.0039593894,autoencoder,100.0
S16,0,0.0037835743,autoencoder,110.0
S16,0,0.00476231,autoencoder,120.0
S16,0,0.00467072,autoencoder,130.0
S16,0,0.005784661,autoencoder,140.0
S16,0,0.008514504,autoencoder,150.0
S16,0,0.008213659,autoencoder,160.0
S16,0,0.007930466,autoencoder,170.0
S16,0,0.008471133,autoencoder,180.0
S16,0,0.007956955,autoencoder,190.0
S16,0,0.007643388,autoencoder,200.0
S16,0,0.0045602447,autoencoder,210.0
S16,0,0.004300471,autoencoder,220.0
S16,0,0.0038911023,autoencoder,230.0
S16,0,0.005503778,autoencoder,240.0
S16,0,0.00810312,autoencoder,250.0
S16,0,0.0068226415,autoencoder,260.0
S16,0,0.0062095462,autoencoder,270.0
S16,0,0.006567529,autoencoder,280.0
S16,0,0.007544177,autoencoder,290.0
S16,0,0.007157657,autoencoder,300.0
S16,0,0.005086077,autoencoder,310.0
S16,0,0.003939625,autoencoder,320.0
S16,0,0.0040220027,autoencoder,330.0
S16,0,0.0035204627,autoencoder,340.0
S16,0,0.0026051719,autoencoder,350.0
S16,0,0.0027139725,autoencoder,360.0
S16,0,0.0030144185,autoencoder,370.0
S16,0,0.003043375,autoencoder,380.0
S16,0,0.0046047866,autoencoder,390.0
S16,0,0.0067686997,autoencoder,400.0
S16,0,0.0062027075,autoencoder,410.0
S16,0,0.006586196,autoencoder,420.0
S16,0,0.0071613602,autoencoder,430.0
S16,0,0.0065891054,autoencoder,440.0
S16,0,0.0058699497,autoencoder,450.0
S16,0,0.0026821608,autoencoder,460.0
S16,0,0.0038585141,autoencoder,470.0
S16,0,0.0031006762,autoencoder,480.0
S16,0,0.0029676752,autoencoder,490.0
S16,0,0.003200871,autoencoder,500.0
S16,0,0.0025586223,autoencoder,510.0
S16,0,0.00251643,autoencoder,520.0
S16,0,0.0046264506,autoencoder,530.0
S16,0,0.0032009983,autoencoder,540.0
S16,0,0.00278293,autoencoder,550.0
S16,0,0.0023963598,autoencoder,560.0
S16,0,0.0028123632,autoencoder,570.0
S16,0,0.0026024443,autoencoder,580.0
S16,0,0.002216737,autoencoder,590.0
S16,0,0.0017521861,autoencoder,600.0
S16,0,0.0019248299,autoencoder,610.0
S16,0,0.004341128,autoencoder,620.0
S16,0,0.0026369796,autoencoder,630.0
S16,0,0.0029791316,autoencoder,640.0
S16,0,0.003448364,autoencoder,650.0
S16,0,0.0042616827,autoencoder,660.0
S16,0,0.00478076,autoencoder,670.0
S16,0,0.007418109,autoencoder,680.0
S16,0,0.0058796597,autoencoder,690.0
S16,0,0.0062263147,autoencoder,700.0
S16,0,0.0050174296,autoencoder,710.0
S16,0,0.0029144948,autoencoder,720.0
S16,0,0.0021205884,autoencoder,730.0
S16,0,0.0014254722,autoencoder,740.0
S16,0,0.0018598582,autoencoder,750.0
S16,0,0.002606105,autoencoder,760.0
S16,0,0.002597049,autoencoder,770.0
S16,0,0.0065150815,autoencoder,780.0
S16,0,0.005740246,autoencoder,790.0
S16,0,0.0036798913,autoencoder,800.0
S16,0,0.0041258945,autoencoder,810.0
S16,0,0.0026196928,autoencoder,820.0
S16,0,0.0027569768,autoencoder,830.0
S16,0,0.0045475466,autoencoder,840.0
S16,0,0.008562024,autoencoder,850.0
S16,0,0.0051589627,autoencoder,860.0
S16,0,0.0038676232,autoencoder,870.0
S16,0,0.0035846953,autoencoder,880.0
S16,0,0.005939103,autoencoder,890.0
S16,0,0.0045140292,autoencoder,900.0
S16,0,0.0065468666,autoencoder,910.0
S16,0,0.0057989624,autoencoder,920.0
S16,0,0.0043903724,autoencoder,930.0
S16,0,0.003902443,autoencoder,940.0
S16,0,0.0023925959,autoencoder,950.0
S16,0,0.0023399566,autoencoder,960.0
S16,0,0.00310947,autoencoder,970.0
S16,0,0.0030959689,autoencoder,980.0
S16,0,0.0021417663,autoencoder,990.0
S16,0,0.0024827921,autoencoder,1000.0
S16,0,0.0043217493,autoencoder,1010.0
S16,0,0.0046111965,autoencoder,1020.0
S16,0,0.004149135,autoencoder,1030.0
S16,0,0.0041563464,autoencoder,1040.0
S16,0,0.006233704,autoencoder,1050.0
S16,0,0.0069676605,autoencoder,1060.0
S16,0,0.007198633,autoencoder,1070.0
S16,0,0.009080534,autoencoder,1080.0
S16,0,0.0054233843,autoencoder,1090.0
S16,0,0.002836462,autoencoder,1100.0
S16,0,0.0024380167,autoencoder,1110.0
S16,0,0.0029161004,autoencoder,1120.0
S16,1,0.026671404,autoencoder,0.0
S16,1,0.025578389,autoencoder,10.0
S16,1,0.025485873,autoencoder,20.0
S16,1,0.026602501,autoencoder,30.0
S16,1,0.02411966,autoencoder,40.0
S16,1,0.020535894,autoencoder,50.0
S16,1,0.021340892,autoencoder,60.0
S16,1,0.017414486,autoencoder,70.0
S16,1,0.017121764,autoencoder,80.0
S16,1,0.014952655,autoencoder,90.0
S16,1,0.015651576,autoencoder,100.0
S16,1,0.013864055,autoencoder,110.0
S16,1,0.014198926,autoencoder,120.0
S16,1,0.014836404,autoencoder,130.0
S16,1,0.014863481,autoencoder,140.0
S16,1,0.015957085,autoencoder,150.0
S16,1,0.018741427,autoencoder,160.0
S16,1,0.017885447,autoencoder,170.0
S16,1,0.018498207,autoencoder,180.0
S16,1,0.01966948,autoencoder,190.0
S16,1,0.014557283,autoencoder,200.0
S16,1,0.012871365,autoencoder,210.0
S16,1,0.0125355,autoencoder,220.0
S16,1,0.011264804,autoencoder,230.0
S16,1,0.0110010095,autoencoder,240.0
S16,1,0.010084956,autoencoder,250.0
S16,1,0.012637648,autoencoder,260.0
S16,1,0.012002717,autoencoder,270.0
S16,1,0.008908826,autoencoder,280.0
S16,1,0.0075221877,autoencoder,290.0
S16,1,0.007891874,autoencoder,300.0
S16,1,0.010353605,autoencoder,310.0
S16,1,0.011717283,autoencoder,320.0
S16,1,0.016393034,autoencoder,330.0
S16,1,0.01880409,autoencoder,340.0
S16,1,0.022580124,autoencoder,350.0
S16,1,0.02742965,autoencoder,360.0
S16,1,0.027911387,autoencoder,370.0
S16,1,0.032037016,autoencoder,380.0
S16,1,0.029499171,autoencoder,390.0
S16,1,0.033132438,autoencoder,400.0
S16,1,0.03569417,autoencoder,410.0
S16,1,0.035372555,autoencoder,420.0
S16,1,0.03442512,autoencoder,430.0
S16,1,0.033123117,autoencoder,440.0
S16,1,0.03626579,autoencoder,450.0
S16,1,0.033630338,autoencoder,460.0
S16,1,0.03400472,autoencoder,470.0
S16,1,0.037591208,autoencoder,480.0
S16,1,0.035517994,autoencoder,490.0
S16,1,0.032093365,autoencoder,500.0
S16,1,0.029236771,autoencoder,510.0
S16,1,0.028990746,autoencoder,520.0
S16,1,0.027148874,autoencoder,530.0
S16,1,0.02465486,autoencoder,540.0
S16,1,0.019827878,autoencoder,550.0
S16,1,0.023689486,autoencoder,560.0
S16,1,0.020033943,autoencoder,570.0
S16,1,0.01816813,autoencoder,580.0
S16,1,0.016570974,autoencoder,590.0
S16,1,0.016518468,autoencoder,600.0
S16,1,0.016846422,autoencoder,610.0
S17,0,0.008813701,autoencoder,0.0
S17,0,0.0071475725,autoencoder,10.0
S17,0,0.004516762,autoencoder,20.0
S17,0,0.0038083326,autoencoder,30.0
S17,0,0.002750395,autoencoder,40.0
S17,0,0.0042090826,autoencoder,50.0
S17,0,0.0032344216,autoencoder,60.0
S17,0,0.0012378297,autoencoder,70.0
S17,0,0.004184989,autoencoder,80.0
S17,0,0.002239451,autoencoder,90.0
S17,0,0.002418429,autoencoder,100.0
S17,0,0.0026358108,autoencoder,110.0
S17,0,0.0036988668,autoencoder,120.0
S17,0,0.003528246,autoencoder,130.0
S17,0,0.0033409025,autoencoder,140.0
S17,0,0.0036806527,autoencoder,150.0
S17,0,0.004114537,autoencoder,160.0
S17,0,0.0028904139,autoencoder,170.0
S17,0,0.0025197826,autoencoder,180.0
S17,0,0.002208517,autoencoder,190.0
S17,0,0.0021553983,autoencoder,200.0
S17,0,0.0015605096,autoencoder,210.0
S17,0,0.0049083517,autoencoder,220.0
S17,0,0.0053179595,autoencoder,230.0
S17,0,0.009305156,autoencoder,240.0
S17,0,0.008490499,autoencoder,250.0
S17,0,0.008083975,autoencoder,260.0
S17,0,0.007695664,autoencoder,270.0
S17,0,0.0067453063,autoencoder,280.0
S17,0,0.005234083,autoencoder,290.0
S17,0,0.005496692,autoencoder,300.0
S17,0,0.0022289373,autoencoder,310.0
S17,0,0.0033821138,autoencoder,320.0
S17,0,0.00284139,autoencoder,330.0
S17,0,0.0030153731,autoencoder,340.0
S17,0,0.006014261,autoencoder,350.0
S17,0,0.0057745627,autoencoder,360.0
S17,0,0.006525526,autoencoder,370.0
S17,0,0.008235707,autoencoder,380.0
S17,0,0.007623995,autoencoder,390.0
S17,0,0.0061770226,autoencoder,400.0
S17,0,0.0040824525,autoencoder,410.0
S17,0,0.0037573297,autoencoder,420.0
S17,0,0.0044898326,autoencoder,430.0
S17,0,0.0010673482,autoencoder,440.0
S17,0,0.0028731197,autoencoder,450.0
S17,0,0.0045479364,autoencoder,460.0
S17,0,0.004653181,autoencoder,470.0
S17,0,0.0055334237,autoencoder,480.0
S17,0,0.004474457,autoencoder,490.0
S17,0,0.0054907855,autoencoder,500.0
S17,0,0.0038442865,autoencoder,510.0
S17,0,0.002253468,autoencoder,520.0
S17,0,0.002235963,autoencoder,530.0
S17,0,0.0027578268,autoencoder,540.0
S17,0,0.002910862,autoencoder,550.0
S17,0,0.0036839105,autoencoder,560.0
S17,0,0.006378789,autoencoder,570.0
S17,0,0.004903238,autoencoder,580.0
S17,0,0.00510258,autoencoder,590.0
S17,0,0.005959147,autoencoder,600.0
S17,0,0.004476545,autoencoder,610.0
S17,0,0.0033693195,autoencoder,620.0
S17,0,0.0020372386,autoencoder,630.0
S17,0,0.0017373151,autoencoder,640.0
S17,0,0.0019343751,autoencoder,650.0
S17,0,0.0019576857,autoencoder,660.0
S17,0,0.0038863092,autoencoder,670.0
S17,0,0.005635776,autoencoder,680.0
S17,0,0.008968287,autoencoder,690.0
S17,0,0.010854187,autoencoder,700.0
S17,0,0.011549526,autoencoder,710.0
S17,0,0.009733947,autoencoder,720.0
S17,0,0.0032051252,autoencoder,730.0
S17,0,0.005854987,autoencoder,740.0
S17,0,0.0099713635,autoencoder,750.0
S17,0,0.0074509974,autoencoder,760.0
S17,0,0.0061016995,autoencoder,770.0
S17,0,0.005410483,autoencoder,780.0
S17,0,0.006176291,autoencoder,790.0
S17,0,0.0066931807,autoencoder,800.0
S17,0,0.0036917862,autoencoder,810.0
S17,0,0.0043605645,autoencoder,820.0
S17,0,0.0064306012,autoencoder,830.0
S17,0,0.0050907503,autoencoder,840.0
S17,0,0.0051221433,autoencoder,850.0
S17,0,0.0051642773,autoencoder,860.0
S17,0,0.0034965419,autoencoder,870.0
S17,0,0.0030666823,autoencoder,880.0
S17,0,0.0041875965,autoencoder,890.0
S17,0,0.0031131932,autoencoder,900.0
S17,0,0.0042654583,autoencoder,910.0
S17,0,0.0037335113,autoencoder,920.0
S17,0,0.003820549,autoencoder,930.0
S17,0,0.0024421636,autoencoder,940.0
S17,0,0.0019244342,autoencoder,950.0
S17,0,0.0020214028,autoencoder,960.0
S17,0,0.002568526,autoencoder,970.0
S17,0,0.0022229678,autoencoder,980.0
S17,0,0.0028855281,autoencoder,990.0
S17,0,0.002369999,autoencoder,1000.0
S17,0,0.002773368,autoencoder,1010.0
S17,0,0.0047680973,autoencoder,1020.0
S17,0,0.005289556,autoencoder,1030.0
S17,0,0.0062325965,autoencoder,1040.0
S17,0,0.00347857,autoencoder,1050.0
S17,0,0.00769024,autoencoder,1060.0
S17,0,0.010661175,autoencoder,1070.0
S17,0,0.009799996,autoencoder,1080.0
S17,0,0.007826945,autoencoder,1090.0
S17,0,0.0070705335,autoencoder,1100.0
S17,0,0.006225577,autoencoder,1110.0
S17,0,0.0037669372,autoencoder,1120.0
S17,1,0.01662097,autoencoder,0.0
S17,1,0.016353803,autoencoder,10.0
S17,1,0.015610534,autoencoder,20.0
S17,1,0.016499208,autoencoder,30.0
S17,1,0.018571226,autoencoder,40.0
S17,1,0.022499606,autoencoder,50.0
S17,1,0.024049975,autoencoder,60.0
S17,1,0.023625351,autoencoder,70.0
S17,1,0.020268304,autoencoder,80.0
S17,1,0.020076377,autoencoder,90.0
S17,1,0.022868315,autoencoder,100.0
S17,1,0.012707056,autoencoder,110.0
S17,1,0.00977093,autoencoder,120.0
S17,1,0.01632317,autoencoder,130.0
S17,1,0.018488161,autoencoder,140.0
S17,1,0.02192047,autoencoder,150.0
S17,1,0.022308344,autoencoder,160.0
S17,1,0.03818349,autoencoder,170.0
S17,1,0.039460585,autoencoder,180.0
S17,1,0.030685777,autoencoder,190.0
S17,1,0.024250247,autoencoder,200.0
S17,1,0.018156392,autoencoder,210.0
S17,1,0.01723156,autoencoder,220.0
S17,1,0.011833169,autoencoder,230.0
S17,1,0.013776809,autoencoder,240.0
S17,1,0.015221261,autoencoder,250.0
S17,1,0.033708602,autoencoder,260.0
S17,1,0.03851059,autoencoder,270.0
S17,1,0.039769676,autoencoder,280.0
S17,1,0.032137156,autoencoder,290.0
S17,1,0.022622548,autoencoder,300.0
S17,1,0.020044928,autoencoder,310.0
S17,1,0.0090561425,autoencoder,320.0
S17,1,0.007831846,autoencoder,330.0
S17,1,0.014249172,autoencoder,340.0
S17,1,0.011214231,autoencoder,350.0
S17,1,0.012202828,autoencoder,360.0
S17,1,0.016139787,autoencoder,370.0
S17,1,0.017493278,autoencoder,380.0
S17,1,0.019934094,autoencoder,390.0
S17,1,0.022634605,autoencoder,400.0
S17,1,0.023523584,autoencoder,410.0
S17,1,0.023566524,autoencoder,420.0
S17,1,0.021823518,autoencoder,430.0
S17,1,0.020549668,autoencoder,440.0
S17,1,0.018228376,autoencoder,450.0
S17,1,0.015933216,autoencoder,460.0
S17,1,0.013077445,autoencoder,470.0
S17,1,0.011324834,autoencoder,480.0
S17,1,0.01216837,autoencoder,490.0
S17,1,0.01251547,autoencoder,500.0
S17,1,0.011685771,autoencoder,510.0
S17,1,0.013062716,autoencoder,520.0
S17,1,0.015467319,autoencoder,530.0
S17,1,0.017941993,autoencoder,540.0
S17,1,0.019137502,autoencoder,550.0
S17,1,0.019915186,autoencoder,560.0
S17,1,0.020319508,autoencoder,570.0
S17,1,0.02172418,autoencoder,580.0
S17,1,0.019750932,autoencoder,590.0
S17,1,0.018153781,autoencoder,600.0
S17,1,0.020104641,autoencoder,610.0
S17,1,0.019288423,autoencoder,620.0
S17,1,0.016948847,autoencoder,630.0
S17,1,0.017266607,autoencoder,640.0
S17,1,0.015584585,autoencoder,650.0
S17,1,0.012094855,autoencoder,660.0
S2,0,0.012149396,autoencoder,0.0
S2,0,0.012654924,autoencoder,10.0
S2,0,0.011928485,autoencoder,20.0
S2,0,0.011810481,autoencoder,30.0
S2,0,0.01229651,autoencoder,40.0
S2,0,0.010939337,autoencoder,50.0
S2,0,0.0090251295,autoencoder,60.0
S2,0,0.008008955,autoencoder,70.0
S2,0,0.011924535,autoencoder,80.0
S2,0,0.011495984,autoencoder,90.0
S2,0,0.006434861,autoencoder,100.0
S2,0,0.005418062,autoencoder,110.0
S2,0,0.0075615156,autoencoder,120.0
S2,0,0.0067890654,autoencoder,130.0
S2,0,0.007168587,autoencoder,140.0
S2,0,0.008233121,autoencoder,150.0
S2,0,0.006758409,autoencoder,160.0
S2,0,0.0061903778,autoencoder,170.0
S2,0,0.004129372,autoencoder,180.0
S2,0,0.0033468318,autoencoder,190.0
S2,0,0.0044042575,autoencoder,200.0
S2,0,0.016035607,autoencoder,210.0
S2,0,0.00737707,autoencoder,220.0
S2,0,0.0065721073,autoencoder,230.0
S2,0,0.0045557865,autoencoder,240.0
S2,0,0.005427972,autoencoder,250.0
S2,0,0.004196907,autoencoder,260.0
S2,0,0.004816152,autoencoder,270.0
S2,0,0.005824631,autoencoder,280.0
S2,0,0.005451534,autoencoder,290.0
S2,0,0.0066762813,autoencoder,300.0
S2,0,0.012089603,autoencoder,310.0
S2,0,0.008265808,autoencoder,320.0
S2,0,0.0053569805,autoencoder,330.0
S2,0,0.004938333,autoencoder,340.0
S2,0,0.004306277,autoencoder,350.0
S2,0,0.004360931,autoencoder,360.0
S2,0,0.004019897,autoencoder,370.0
S2,0,0.0042538233,autoencoder,380.0
S2,0,0.005079568,autoencoder,390.0
S2,0,0.004784689,autoencoder,400.0
S2,0,0.0036124026,autoencoder,410.0
S2,0,0.004147353,autoencoder,420.0
S2,0,0.0034633877,autoencoder,430.0
S2,0,0.0033831976,autoencoder,440.0
S2,0,0.0040225745,autoencoder,450.0
S2,0,0.0040503074,autoencoder,460.0
S2,0,0.0040892106,autoencoder,470.0
S2,0,0.0048596463,autoencoder,480.0
S2,0,0.0046472955,autoencoder,490.0
S2,0,0.0040058014,autoencoder,500.0
S2,0,0.0050258967,autoencoder,510.0
S2,0,0.0049359,autoencoder,520.0
S2,0,0.005278317,autoencoder,530.0
S2,0,0.003809159,autoencoder,540.0
S2,0,0.0035396945,autoencoder,550.0
S2,0,0.0034070036,autoencoder,560.0
S2,0,0.0039286534,autoencoder,570.0
S2,0,0.004473639,autoencoder,580.0
S2,0,0.0039198776,autoencoder,590.0
S2,0,0.003636566,autoencoder,600.0
S2,0,0.0035432826,autoencoder,610.0
S2,0,0.0032337764,autoencoder,620.0
S2,0,0.0031921982,autoencoder,630.0
S2,0,0.0032903282,autoencoder,640.0
S2,0,0.0035280443,autoencoder,650.0
S2,0,0.0035216657,autoencoder,660.0
S2,0,0.003772408,autoencoder,670.0
S2,0,0.0036647108,autoencoder,680.0
S2,0,0.0043044803,autoencoder,690.0
S2,0,0.0037744122,autoencoder,700.0
